RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary,ProductName,ProductType,DownLimit
3560,15727353,Ch'ang,Female,64,142028.36,32275.09,Gong Shang Medical Insurance A,Medical Insurance,35000
6810,15688868,Birdsall,Female,26,87098.91,106095.82,Zhao Shang Currency Fund C,Currency Fund,20000
6810,15688868,Birdsall,Female,26,87098.91,106095.82,Gong Shang Medical Insurance A,Medical Insurance,35000
6810,15688868,Birdsall,Female,26,87098.91,106095.82,Nong Ye Stock Fund B,Stock Fund,64000
6810,15688868,Birdsall,Female,26,87098.91,106095.82,Xing Ye Debenture A,Debenture,80000
8115,15607269,Costa,Female,49,151249.45,167237.94,Zhao Shang Currency Fund C,Currency Fund,20000
8115,15607269,Costa,Female,49,151249.45,167237.94,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8115,15607269,Costa,Female,49,151249.45,167237.94,Guang Da Stock Fund C,Stock Fund,70000
8115,15607269,Costa,Female,49,151249.45,167237.94,Chong Qing Debenture B,Debenture,84000
4124,15648225,Shephard,Female,38,103895.31,159649.44,Zhao Shang Currency Fund C,Currency Fund,20000
4124,15648225,Shephard,Female,38,103895.31,159649.44,Ping An Medical Insurance C,Medical Insurance,44000
4124,15648225,Shephard,Female,38,103895.31,159649.44,Nong Ye Stock Fund B,Stock Fund,64000
4124,15648225,Shephard,Female,38,103895.31,159649.44,Zhong Xin Debenture C,Debenture,89000
1567,15651063,Ifeatu,Female,37,127480.58,179634.69,Guang Da Currency Fund B,Currency Fund,16500
1567,15651063,Ifeatu,Female,37,127480.58,179634.69,Gong Shang Medical Insurance A,Medical Insurance,35000
1567,15651063,Ifeatu,Female,37,127480.58,179634.69,Nong Ye Stock Fund B,Stock Fund,64000
1567,15651063,Ifeatu,Female,37,127480.58,179634.69,Xing Ye Debenture A,Debenture,80000
8920,15794323,Buckley,Male,32,121240.76,116969.73,Guang Da Currency Fund B,Currency Fund,16500
8920,15794323,Buckley,Male,32,121240.76,116969.73,Gong Shang Medical Insurance A,Medical Insurance,35000
8920,15794323,Buckley,Male,32,121240.76,116969.73,Gong Shang Stock Fund A,Stock Fund,59000
8920,15794323,Buckley,Male,32,121240.76,116969.73,Xing Ye Debenture A,Debenture,80000
6213,15638231,Chung,Female,62,0,162889.1,Ping An Currency Fund A,Currency Fund,12000
6213,15638231,Chung,Female,62,0,162889.1,Hua Xia Accidental Insurance A,Accidental Insurance,36000
6714,15666711,Ukaegbulam,Female,46,0,131553.82,Ping An Currency Fund A,Currency Fund,12000
4183,15577587,Reynolds,Male,52,121016.23,41730.37,Ping An Currency Fund A,Currency Fund,12000
7351,15713160,Lin,Male,25,157228.61,124382.9,Ping An Currency Fund A,Currency Fund,12000
7351,15713160,Lin,Male,25,157228.61,124382.9,Jian She Accidental Insurance B,Accidental Insurance,39000
7351,15713160,Lin,Male,25,157228.61,124382.9,Nong Ye Stock Fund B,Stock Fund,64000
7351,15713160,Lin,Male,25,157228.61,124382.9,Chong Qing Debenture B,Debenture,84000
7905,15783338,Williams,Male,32,155619.36,166692.03,Ping An Currency Fund A,Currency Fund,12000
7905,15783338,Williams,Male,32,155619.36,166692.03,Ping An Medical Insurance C,Medical Insurance,44000
7905,15783338,Williams,Male,32,155619.36,166692.03,Guang Da Stock Fund C,Stock Fund,70000
7905,15783338,Williams,Male,32,155619.36,166692.03,Chong Qing Debenture B,Debenture,84000
4657,15654489,Fomin,Female,38,134887.53,10804.04,Ping An Currency Fund A,Currency Fund,12000
5721,15794414,Forbes,Male,46,92783.68,51424.29,Ping An Currency Fund A,Currency Fund,12000
5669,15720919,Duggan,Male,42,0,108348.94,Ping An Currency Fund A,Currency Fund,12000
6251,15570895,Ch'in,Male,42,163548.07,38866.85,Zhao Shang Currency Fund C,Currency Fund,20000
6251,15570895,Ch'in,Male,42,163548.07,38866.85,Jian She Accidental Insurance B,Accidental Insurance,39000
6251,15570895,Ch'in,Male,42,163548.07,38866.85,Gong Shang Stock Fund A,Stock Fund,59000
6251,15570895,Ch'in,Male,42,163548.07,38866.85,Chong Qing Debenture B,Debenture,84000
6558,15707242,Ibeamaka,Male,40,0,146703.36,Ping An Currency Fund A,Currency Fund,12000
6558,15707242,Ibeamaka,Male,40,0,146703.36,Gong Shang Medical Insurance A,Medical Insurance,35000
7561,15675176,Price,Male,51,144953.31,165035.17,Guang Da Currency Fund B,Currency Fund,16500
7561,15675176,Price,Male,51,144953.31,165035.17,Hua Xia Accidental Insurance A,Accidental Insurance,36000
7561,15675176,Price,Male,51,144953.31,165035.17,Nong Ye Stock Fund B,Stock Fund,64000
7561,15675176,Price,Male,51,144953.31,165035.17,Chong Qing Debenture B,Debenture,84000
7194,15797246,Terry,Female,34,91258.52,44857.4,Ping An Currency Fund A,Currency Fund,12000
645,15698786,Marcelo,Female,39,133102.92,27046.46,Ping An Currency Fund A,Currency Fund,12000
6348,15754820,Bergamaschi,Male,35,147127.81,84760.7,Ping An Currency Fund A,Currency Fund,12000
6348,15754820,Bergamaschi,Male,35,147127.81,84760.7,Zhong Xin Medical Insurance B,Medical Insurance,39000
6348,15754820,Bergamaschi,Male,35,147127.81,84760.7,Gong Shang Stock Fund A,Stock Fund,59000
6348,15754820,Bergamaschi,Male,35,147127.81,84760.7,Chong Qing Debenture B,Debenture,84000
3611,15711716,Ferguson,Female,56,131368.3,106918.67,Guang Da Currency Fund B,Currency Fund,16500
3611,15711716,Ferguson,Female,56,131368.3,106918.67,Hua Xia Accidental Insurance A,Accidental Insurance,36000
3611,15711716,Ferguson,Female,56,131368.3,106918.67,Nong Ye Stock Fund B,Stock Fund,64000
3611,15711716,Ferguson,Female,56,131368.3,106918.67,Chong Qing Debenture B,Debenture,84000
1127,15593973,Wilkie,Female,33,122528.18,196260.3,Guang Da Currency Fund B,Currency Fund,16500
1127,15593973,Wilkie,Female,33,122528.18,196260.3,Nong Ye Accidental Insurance C,Accidental Insurance,42000
1127,15593973,Wilkie,Female,33,122528.18,196260.3,Gong Shang Stock Fund A,Stock Fund,59000
1127,15593973,Wilkie,Female,33,122528.18,196260.3,Zhong Xin Debenture C,Debenture,89000
8640,15654891,He,Male,30,0,180591.32,Zhao Shang Currency Fund C,Currency Fund,20000
8640,15654891,He,Male,30,0,180591.32,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8640,15654891,He,Male,30,0,180591.32,Gong Shang Stock Fund A,Stock Fund,59000
8640,15654891,He,Male,30,0,180591.32,Chong Qing Debenture B,Debenture,84000
6502,15761364,Nkemjika,Male,30,0,157871.55,Ping An Currency Fund A,Currency Fund,12000
6502,15761364,Nkemjika,Male,30,0,157871.55,Gong Shang Medical Insurance A,Medical Insurance,35000
4603,15783691,Hargreaves,Female,35,120171.58,125240.8,Guang Da Currency Fund B,Currency Fund,16500
4603,15783691,Hargreaves,Female,35,120171.58,125240.8,Ping An Medical Insurance C,Medical Insurance,44000
4603,15783691,Hargreaves,Female,35,120171.58,125240.8,Gong Shang Stock Fund A,Stock Fund,59000
4603,15783691,Hargreaves,Female,35,120171.58,125240.8,Chong Qing Debenture B,Debenture,84000
1878,15643630,Quaife,Male,55,63127.41,185211.28,Zhao Shang Currency Fund C,Currency Fund,20000
1878,15643630,Quaife,Male,55,63127.41,185211.28,Nong Ye Accidental Insurance C,Accidental Insurance,42000
1878,15643630,Quaife,Male,55,63127.41,185211.28,Gong Shang Stock Fund A,Stock Fund,59000
1878,15643630,Quaife,Male,55,63127.41,185211.28,Zhong Xin Debenture C,Debenture,89000
4220,15813504,Onyemachukwu,Female,25,146566.01,161407.48,Guang Da Currency Fund B,Currency Fund,16500
4220,15813504,Onyemachukwu,Female,25,146566.01,161407.48,Nong Ye Accidental Insurance C,Accidental Insurance,42000
4220,15813504,Onyemachukwu,Female,25,146566.01,161407.48,Gong Shang Stock Fund A,Stock Fund,59000
4220,15813504,Onyemachukwu,Female,25,146566.01,161407.48,Zhong Xin Debenture C,Debenture,89000
8055,15686236,Trevisani,Female,47,118087.68,88120.78,Guang Da Currency Fund B,Currency Fund,16500
8055,15686236,Trevisani,Female,47,118087.68,88120.78,Jian She Accidental Insurance B,Accidental Insurance,39000
8055,15686236,Trevisani,Female,47,118087.68,88120.78,Nong Ye Stock Fund B,Stock Fund,64000
8055,15686236,Trevisani,Female,47,118087.68,88120.78,Zhong Xin Debenture C,Debenture,89000
8530,15623858,Charteris,Male,45,0,148516.79,Ping An Currency Fund A,Currency Fund,12000
8530,15623858,Charteris,Male,45,0,148516.79,Gong Shang Medical Insurance A,Medical Insurance,35000
5158,15751185,Aparicio,Female,50,158633.61,193785.87,Ping An Currency Fund A,Currency Fund,12000
5158,15751185,Aparicio,Female,50,158633.61,193785.87,Ping An Medical Insurance C,Medical Insurance,44000
5158,15751185,Aparicio,Female,50,158633.61,193785.87,Gong Shang Stock Fund A,Stock Fund,59000
5158,15751185,Aparicio,Female,50,158633.61,193785.87,Xing Ye Debenture A,Debenture,80000
1012,15698442,Eberechukwu,Male,35,122964.88,138231.7,Guang Da Currency Fund B,Currency Fund,16500
1012,15698442,Eberechukwu,Male,35,122964.88,138231.7,Nong Ye Accidental Insurance C,Accidental Insurance,42000
1012,15698442,Eberechukwu,Male,35,122964.88,138231.7,Guang Da Stock Fund C,Stock Fund,70000
1012,15698442,Eberechukwu,Male,35,122964.88,138231.7,Chong Qing Debenture B,Debenture,84000
9922,15643575,Evseev,Male,36,65349.71,64539.64,Ping An Currency Fund A,Currency Fund,12000
7211,15800773,Ikenna,Female,28,102282.61,157891.11,Zhao Shang Currency Fund C,Currency Fund,20000
7211,15800773,Ikenna,Female,28,102282.61,157891.11,Nong Ye Accidental Insurance C,Accidental Insurance,42000
7211,15800773,Ikenna,Female,28,102282.61,157891.11,Gong Shang Stock Fund A,Stock Fund,59000
7211,15800773,Ikenna,Female,28,102282.61,157891.11,Xing Ye Debenture A,Debenture,80000
6765,15645839,Yudin,Male,37,0,187758.5,Guang Da Currency Fund B,Currency Fund,16500
6765,15645839,Yudin,Male,37,0,187758.5,Hua Xia Accidental Insurance A,Accidental Insurance,36000
6765,15645839,Yudin,Male,37,0,187758.5,Gong Shang Stock Fund A,Stock Fund,59000
6765,15645839,Yudin,Male,37,0,187758.5,Xing Ye Debenture A,Debenture,80000
1541,15605950,Onwuamaeze,Male,23,137060.88,165227.23,Zhao Shang Currency Fund C,Currency Fund,20000
1541,15605950,Onwuamaeze,Male,23,137060.88,165227.23,Gong Shang Medical Insurance A,Medical Insurance,35000
1541,15605950,Onwuamaeze,Male,23,137060.88,165227.23,Guang Da Stock Fund C,Stock Fund,70000
1541,15605950,Onwuamaeze,Male,23,137060.88,165227.23,Xing Ye Debenture A,Debenture,80000
9951,15638494,Salinas,Female,39,129845.26,96444.88,Guang Da Currency Fund B,Currency Fund,16500
9951,15638494,Salinas,Female,39,129845.26,96444.88,Ping An Medical Insurance C,Medical Insurance,44000
9951,15638494,Salinas,Female,39,129845.26,96444.88,Gong Shang Stock Fund A,Stock Fund,59000
9951,15638494,Salinas,Female,39,129845.26,96444.88,Chong Qing Debenture B,Debenture,84000
7499,15659031,Mordvinova,Female,36,126598.99,134407.93,Ping An Currency Fund A,Currency Fund,12000
7499,15659031,Mordvinova,Female,36,126598.99,134407.93,Ping An Medical Insurance C,Medical Insurance,44000
7499,15659031,Mordvinova,Female,36,126598.99,134407.93,Nong Ye Stock Fund B,Stock Fund,64000
7499,15659031,Mordvinova,Female,36,126598.99,134407.93,Xing Ye Debenture A,Debenture,80000
5328,15641490,Windsor,Female,25,69385.17,87834.24,Guang Da Currency Fund B,Currency Fund,16500
522,15653547,Madukwe,Male,56,131317.48,119175.45,Guang Da Currency Fund B,Currency Fund,16500
522,15653547,Madukwe,Male,56,131317.48,119175.45,Hua Xia Accidental Insurance A,Accidental Insurance,36000
522,15653547,Madukwe,Male,56,131317.48,119175.45,Gong Shang Stock Fund A,Stock Fund,59000
522,15653547,Madukwe,Male,56,131317.48,119175.45,Xing Ye Debenture A,Debenture,80000
5346,15639217,McKenzie,Male,34,0,100809.99,Ping An Currency Fund A,Currency Fund,12000
4001,15600692,West,Male,38,0,163185.76,Ping An Currency Fund A,Currency Fund,12000
4001,15600692,West,Male,38,0,163185.76,Gong Shang Medical Insurance A,Medical Insurance,35000
9987,15581736,Bartlett,Male,47,183579.54,34047.54,Ping An Currency Fund A,Currency Fund,12000
9987,15581736,Bartlett,Male,47,183579.54,34047.54,Ping An Medical Insurance C,Medical Insurance,44000
9987,15581736,Bartlett,Male,47,183579.54,34047.54,Gong Shang Stock Fund A,Stock Fund,59000
9987,15581736,Bartlett,Male,47,183579.54,34047.54,Chong Qing Debenture B,Debenture,84000
6264,15745826,Dawson,Male,37,0,180012.39,Guang Da Currency Fund B,Currency Fund,16500
6264,15745826,Dawson,Male,37,0,180012.39,Nong Ye Accidental Insurance C,Accidental Insurance,42000
6264,15745826,Dawson,Male,37,0,180012.39,Nong Ye Stock Fund B,Stock Fund,64000
6264,15745826,Dawson,Male,37,0,180012.39,Xing Ye Debenture A,Debenture,80000
6546,15572735,Chang,Male,27,0,153698.65,Guang Da Currency Fund B,Currency Fund,16500
6546,15572735,Chang,Male,27,0,153698.65,Hua Xia Accidental Insurance A,Accidental Insurance,36000
9230,15629010,Beam,Female,35,111743.43,183584.14,Guang Da Currency Fund B,Currency Fund,16500
9230,15629010,Beam,Female,35,111743.43,183584.14,Zhong Xin Medical Insurance B,Medical Insurance,39000
9230,15629010,Beam,Female,35,111743.43,183584.14,Guang Da Stock Fund C,Stock Fund,70000
9230,15629010,Beam,Female,35,111743.43,183584.14,Zhong Xin Debenture C,Debenture,89000
9044,15801920,Christian,Male,39,80615.46,180962.32,Guang Da Currency Fund B,Currency Fund,16500
9044,15801920,Christian,Male,39,80615.46,180962.32,Jian She Accidental Insurance B,Accidental Insurance,39000
9044,15801920,Christian,Male,39,80615.46,180962.32,Gong Shang Stock Fund A,Stock Fund,59000
9044,15801920,Christian,Male,39,80615.46,180962.32,Xing Ye Debenture A,Debenture,80000
4558,15624866,Brewer,Male,37,168735.74,70370.24,Zhao Shang Currency Fund C,Currency Fund,20000
4558,15624866,Brewer,Male,37,168735.74,70370.24,Ping An Medical Insurance C,Medical Insurance,44000
4558,15624866,Brewer,Male,37,168735.74,70370.24,Gong Shang Stock Fund A,Stock Fund,59000
4558,15624866,Brewer,Male,37,168735.74,70370.24,Zhong Xin Debenture C,Debenture,89000
1122,15672704,Jackson,Female,24,0,193518.76,Zhao Shang Currency Fund C,Currency Fund,20000
1122,15672704,Jackson,Female,24,0,193518.76,Gong Shang Medical Insurance A,Medical Insurance,35000
1122,15672704,Jackson,Female,24,0,193518.76,Gong Shang Stock Fund A,Stock Fund,59000
1122,15672704,Jackson,Female,24,0,193518.76,Xing Ye Debenture A,Debenture,80000
4251,15631359,Daluchi,Female,38,117289.92,85231.88,Zhao Shang Currency Fund C,Currency Fund,20000
4251,15631359,Daluchi,Female,38,117289.92,85231.88,Jian She Accidental Insurance B,Accidental Insurance,39000
4251,15631359,Daluchi,Female,38,117289.92,85231.88,Nong Ye Stock Fund B,Stock Fund,64000
4251,15631359,Daluchi,Female,38,117289.92,85231.88,Chong Qing Debenture B,Debenture,84000
9278,15604832,Hsia,Male,29,0,130224.73,Ping An Currency Fund A,Currency Fund,12000
1851,15587581,Russo,Female,33,136624.6,169117.74,Ping An Currency Fund A,Currency Fund,12000
1851,15587581,Russo,Female,33,136624.6,169117.74,Jian She Accidental Insurance B,Accidental Insurance,39000
1851,15587581,Russo,Female,33,136624.6,169117.74,Nong Ye Stock Fund B,Stock Fund,64000
1851,15587581,Russo,Female,33,136624.6,169117.74,Chong Qing Debenture B,Debenture,84000
514,15593601,Isayev,Male,34,133598.4,13107.24,Ping An Currency Fund A,Currency Fund,12000
5232,15749519,Lin,Male,38,128289.7,9149.96,Ping An Currency Fund A,Currency Fund,12000
1365,15719958,Degtyarev,Male,39,124548.99,120380.12,Guang Da Currency Fund B,Currency Fund,16500
1365,15719958,Degtyarev,Male,39,124548.99,120380.12,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1365,15719958,Degtyarev,Male,39,124548.99,120380.12,Guang Da Stock Fund C,Stock Fund,70000
1365,15719958,Degtyarev,Male,39,124548.99,120380.12,Zhong Xin Debenture C,Debenture,89000
1948,15657812,Ch'iu,Male,52,0,172033.57,Guang Da Currency Fund B,Currency Fund,16500
1948,15657812,Ch'iu,Male,52,0,172033.57,Zhong Xin Medical Insurance B,Medical Insurance,39000
1948,15657812,Ch'iu,Male,52,0,172033.57,Gong Shang Stock Fund A,Stock Fund,59000
1948,15657812,Ch'iu,Male,52,0,172033.57,Xing Ye Debenture A,Debenture,80000
6275,15661275,Wynn,Male,52,110791.97,148704.77,Zhao Shang Currency Fund C,Currency Fund,20000
6275,15661275,Wynn,Male,52,110791.97,148704.77,Nong Ye Accidental Insurance C,Accidental Insurance,42000
6275,15661275,Wynn,Male,52,110791.97,148704.77,Gong Shang Stock Fund A,Stock Fund,59000
6275,15661275,Wynn,Male,52,110791.97,148704.77,Zhong Xin Debenture C,Debenture,89000
669,15640825,Loyau,Male,46,122549.64,56297.85,Ping An Currency Fund A,Currency Fund,12000
669,15640825,Loyau,Male,46,122549.64,56297.85,Gong Shang Medical Insurance A,Medical Insurance,35000
8192,15759480,H?,Female,40,139180.97,19959.67,Ping An Currency Fund A,Currency Fund,12000
9607,15678057,Lombardi,Male,44,118569.03,82117.2,Guang Da Currency Fund B,Currency Fund,16500
9607,15678057,Lombardi,Male,44,118569.03,82117.2,Zhong Xin Medical Insurance B,Medical Insurance,39000
9607,15678057,Lombardi,Male,44,118569.03,82117.2,Gong Shang Stock Fund A,Stock Fund,59000
9607,15678057,Lombardi,Male,44,118569.03,82117.2,Chong Qing Debenture B,Debenture,84000
9309,15728683,Lombardo,Male,27,0,131534.96,Ping An Currency Fund A,Currency Fund,12000
332,15601274,Hsieh,Female,40,146502.07,19162.89,Guang Da Currency Fund B,Currency Fund,16500
3917,15620276,Palermo,Male,36,0,118959.64,Ping An Currency Fund A,Currency Fund,12000
8351,15709531,Harding,Male,38,114756.14,193214.05,Ping An Currency Fund A,Currency Fund,12000
8351,15709531,Harding,Male,38,114756.14,193214.05,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8351,15709531,Harding,Male,38,114756.14,193214.05,Guang Da Stock Fund C,Stock Fund,70000
8351,15709531,Harding,Male,38,114756.14,193214.05,Chong Qing Debenture B,Debenture,84000
8904,15790019,Onwughara,Male,35,105387.89,25059.06,Ping An Currency Fund A,Currency Fund,12000
299,15650068,Johnson,Male,58,149117.31,162599.51,Zhao Shang Currency Fund C,Currency Fund,20000
299,15650068,Johnson,Male,58,149117.31,162599.51,Nong Ye Accidental Insurance C,Accidental Insurance,42000
299,15650068,Johnson,Male,58,149117.31,162599.51,Nong Ye Stock Fund B,Stock Fund,64000
299,15650068,Johnson,Male,58,149117.31,162599.51,Chong Qing Debenture B,Debenture,84000
6655,15799998,Cunningham,Female,30,85859.76,142730.27,Guang Da Currency Fund B,Currency Fund,16500
6655,15799998,Cunningham,Female,30,85859.76,142730.27,Nong Ye Accidental Insurance C,Accidental Insurance,42000
6655,15799998,Cunningham,Female,30,85859.76,142730.27,Guang Da Stock Fund C,Stock Fund,70000
6655,15799998,Cunningham,Female,30,85859.76,142730.27,Zhong Xin Debenture C,Debenture,89000
5569,15594270,Biryukov,Male,38,198338.77,14278.18,Zhao Shang Currency Fund C,Currency Fund,20000
5569,15594270,Biryukov,Male,38,198338.77,14278.18,Gong Shang Medical Insurance A,Medical Insurance,35000
5569,15594270,Biryukov,Male,38,198338.77,14278.18,Gong Shang Stock Fund A,Stock Fund,59000
5569,15594270,Biryukov,Male,38,198338.77,14278.18,Chong Qing Debenture B,Debenture,84000
3908,15658890,Belonwu,Male,46,98899.76,86190.34,Ping An Currency Fund A,Currency Fund,12000
3908,15658890,Belonwu,Male,46,98899.76,86190.34,Jian She Accidental Insurance B,Accidental Insurance,39000
3908,15658890,Belonwu,Male,46,98899.76,86190.34,Gong Shang Stock Fund A,Stock Fund,59000
3908,15658890,Belonwu,Male,46,98899.76,86190.34,Xing Ye Debenture A,Debenture,80000
5700,15624667,Wallace,Male,35,135871.5,87219.41,Guang Da Currency Fund B,Currency Fund,16500
5700,15624667,Wallace,Male,35,135871.5,87219.41,Nong Ye Accidental Insurance C,Accidental Insurance,42000
5700,15624667,Wallace,Male,35,135871.5,87219.41,Nong Ye Stock Fund B,Stock Fund,64000
5700,15624667,Wallace,Male,35,135871.5,87219.41,Chong Qing Debenture B,Debenture,84000
4502,15678916,Kelly,Female,75,0,123304.62,Ping An Currency Fund A,Currency Fund,12000
833,15797964,Cameron,Female,29,154333.82,138527.56,Zhao Shang Currency Fund C,Currency Fund,20000
833,15797964,Cameron,Female,29,154333.82,138527.56,Hua Xia Accidental Insurance A,Accidental Insurance,36000
833,15797964,Cameron,Female,29,154333.82,138527.56,Nong Ye Stock Fund B,Stock Fund,64000
833,15797964,Cameron,Female,29,154333.82,138527.56,Zhong Xin Debenture C,Debenture,89000
5689,15682021,Lai,Male,23,104592.55,131736.23,Guang Da Currency Fund B,Currency Fund,16500
5689,15682021,Lai,Male,23,104592.55,131736.23,Ping An Medical Insurance C,Medical Insurance,44000
5689,15682021,Lai,Male,23,104592.55,131736.23,Gong Shang Stock Fund A,Stock Fund,59000
5689,15682021,Lai,Male,23,104592.55,131736.23,Xing Ye Debenture A,Debenture,80000
7263,15579583,Hall,Female,40,101090.27,51703.09,Ping An Currency Fund A,Currency Fund,12000
9071,15656937,Johnston,Male,26,131643.25,64436.16,Ping An Currency Fund A,Currency Fund,12000
9071,15656937,Johnston,Male,26,131643.25,64436.16,Hua Xia Accidental Insurance A,Accidental Insurance,36000
9071,15656937,Johnston,Male,26,131643.25,64436.16,Gong Shang Stock Fund A,Stock Fund,59000
9071,15656937,Johnston,Male,26,131643.25,64436.16,Xing Ye Debenture A,Debenture,80000
5276,15579616,Goodwin,Female,42,0,198134.9,Ping An Currency Fund A,Currency Fund,12000
5276,15579616,Goodwin,Female,42,0,198134.9,Hua Xia Accidental Insurance A,Accidental Insurance,36000
5276,15579616,Goodwin,Female,42,0,198134.9,Guang Da Stock Fund C,Stock Fund,70000
5276,15579616,Goodwin,Female,42,0,198134.9,Chong Qing Debenture B,Debenture,84000
7895,15718281,Muir,Male,67,123276.69,86507.88,Zhao Shang Currency Fund C,Currency Fund,20000
7895,15718281,Muir,Male,67,123276.69,86507.88,Hua Xia Accidental Insurance A,Accidental Insurance,36000
7895,15718281,Muir,Male,67,123276.69,86507.88,Nong Ye Stock Fund B,Stock Fund,64000
7895,15718281,Muir,Male,67,123276.69,86507.88,Zhong Xin Debenture C,Debenture,89000
900,15632210,Hill,Male,25,171770.55,22745.5,Guang Da Currency Fund B,Currency Fund,16500
900,15632210,Hill,Male,25,171770.55,22745.5,Zhong Xin Medical Insurance B,Medical Insurance,39000
900,15632210,Hill,Male,25,171770.55,22745.5,Gong Shang Stock Fund A,Stock Fund,59000
9766,15777067,Thomas,Male,64,136770.67,43678.06,Ping An Currency Fund A,Currency Fund,12000
9766,15777067,Thomas,Male,64,136770.67,43678.06,Hua Xia Accidental Insurance A,Accidental Insurance,36000
9382,15756148,Nnanna,Male,45,91549.78,47139.44,Ping An Currency Fund A,Currency Fund,12000
5466,15794941,Chibueze,Female,41,85906.65,189159.97,Guang Da Currency Fund B,Currency Fund,16500
5466,15794941,Chibueze,Female,41,85906.65,189159.97,Zhong Xin Medical Insurance B,Medical Insurance,39000
5466,15794941,Chibueze,Female,41,85906.65,189159.97,Nong Ye Stock Fund B,Stock Fund,64000
5466,15794941,Chibueze,Female,41,85906.65,189159.97,Zhong Xin Debenture C,Debenture,89000
3792,15795151,Hartzler,Female,38,123894.43,21177.1,Ping An Currency Fund A,Currency Fund,12000
5618,15797329,Muir,Male,43,137638.69,130442.08,Guang Da Currency Fund B,Currency Fund,16500
5618,15797329,Muir,Male,43,137638.69,130442.08,Ping An Medical Insurance C,Medical Insurance,44000
5618,15797329,Muir,Male,43,137638.69,130442.08,Nong Ye Stock Fund B,Stock Fund,64000
5618,15797329,Muir,Male,43,137638.69,130442.08,Chong Qing Debenture B,Debenture,84000
329,15669064,Mazzanti,Male,35,144848.74,179012.3,Ping An Currency Fund A,Currency Fund,12000
329,15669064,Mazzanti,Male,35,144848.74,179012.3,Nong Ye Accidental Insurance C,Accidental Insurance,42000
329,15669064,Mazzanti,Male,35,144848.74,179012.3,Nong Ye Stock Fund B,Stock Fund,64000
329,15669064,Mazzanti,Male,35,144848.74,179012.3,Zhong Xin Debenture C,Debenture,89000
4618,15799932,Iweobiegbunam,Male,24,0,156906.15,Guang Da Currency Fund B,Currency Fund,16500
4618,15799932,Iweobiegbunam,Male,24,0,156906.15,Gong Shang Medical Insurance A,Medical Insurance,35000
471,15759298,Shih,Male,27,134169.62,176730.02,Guang Da Currency Fund B,Currency Fund,16500
471,15759298,Shih,Male,27,134169.62,176730.02,Zhong Xin Medical Insurance B,Medical Insurance,39000
471,15759298,Shih,Male,27,134169.62,176730.02,Nong Ye Stock Fund B,Stock Fund,64000
471,15759298,Shih,Male,27,134169.62,176730.02,Zhong Xin Debenture C,Debenture,89000
8333,15814772,Adams,Male,49,160133.88,88391.97,Guang Da Currency Fund B,Currency Fund,16500
8333,15814772,Adams,Male,49,160133.88,88391.97,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8333,15814772,Adams,Male,49,160133.88,88391.97,Gong Shang Stock Fund A,Stock Fund,59000
8333,15814772,Adams,Male,49,160133.88,88391.97,Chong Qing Debenture B,Debenture,84000
7894,15647807,Wyckoff,Male,40,109219.83,52827.51,Guang Da Currency Fund B,Currency Fund,16500
1985,15737605,Morris,Female,45,126495.57,164741.5,Guang Da Currency Fund B,Currency Fund,16500
1985,15737605,Morris,Female,45,126495.57,164741.5,Zhong Xin Medical Insurance B,Medical Insurance,39000
1985,15737605,Morris,Female,45,126495.57,164741.5,Nong Ye Stock Fund B,Stock Fund,64000
1985,15737605,Morris,Female,45,126495.57,164741.5,Chong Qing Debenture B,Debenture,84000
5790,15726103,Tsou,Female,55,76296.81,42364.75,Ping An Currency Fund A,Currency Fund,12000
5413,15707322,Nnamdi,Female,48,115290.27,98912.69,Guang Da Currency Fund B,Currency Fund,16500
5413,15707322,Nnamdi,Female,48,115290.27,98912.69,Jian She Accidental Insurance B,Accidental Insurance,39000
5413,15707322,Nnamdi,Female,48,115290.27,98912.69,Gong Shang Stock Fund A,Stock Fund,59000
5413,15707322,Nnamdi,Female,48,115290.27,98912.69,Xing Ye Debenture A,Debenture,80000
4136,15789874,Wang,Female,29,87375.78,166194.53,Ping An Currency Fund A,Currency Fund,12000
4136,15789874,Wang,Female,29,87375.78,166194.53,Zhong Xin Medical Insurance B,Medical Insurance,39000
4136,15789874,Wang,Female,29,87375.78,166194.53,Nong Ye Stock Fund B,Stock Fund,64000
4136,15789874,Wang,Female,29,87375.78,166194.53,Chong Qing Debenture B,Debenture,84000
1304,15683930,Ch'iu,Female,32,134096.53,53931.05,Ping An Currency Fund A,Currency Fund,12000
1304,15683930,Ch'iu,Female,32,134096.53,53931.05,Zhong Xin Medical Insurance B,Medical Insurance,39000
1304,15683930,Ch'iu,Female,32,134096.53,53931.05,Gong Shang Stock Fund A,Stock Fund,59000
6691,15579223,Niu,Male,30,127406.5,192950.6,Ping An Currency Fund A,Currency Fund,12000
6691,15579223,Niu,Male,30,127406.5,192950.6,Ping An Medical Insurance C,Medical Insurance,44000
6691,15579223,Niu,Male,30,127406.5,192950.6,Nong Ye Stock Fund B,Stock Fund,64000
6691,15579223,Niu,Male,30,127406.5,192950.6,Chong Qing Debenture B,Debenture,84000
